LABEL	preprocessing_B
AGAINST	passa que a les manis ginkana em comporto igual ni samarretes ni punts ni trams ni res hi vaig i crido la resta em sembla folclore en aquesta ho veig pitjor pq ens categoritzem i ens classifiquem quan i ho dic amb el cor considero que som tots igual
FAVOR	contra la violència i la incultura #omplimsantjaume el #s no pots faltar deixarem que qui ens va atonyinar lo vinguin a celebrar la seva violència no davant les institucions que ens representen #llibreslliures
AGAINST	atacats per dos esprais de colors senyu miri que fan els indepes
AGAINST	 sánchez confon torra i als partits independentistes amb tota catalunya el que hauria de fer és escoltar a tots els catalans no es pot dialogar amb qui diu que sha datacar lestat que té com a referència la via eslovena
FAVOR	atenció sanitarisxrep necessita a professionals mobilitzats i preparats per demà #o qui tingui disponibilitat per demà que envi dm missatge privat titulació disponibilitat  please
AGAINST	va servir per putejar al psg no em sembla una cosa menor
AGAINST	experimentat en què en arrimarse al sol que más calienta en passarse per larc del triomf la separació de poders en fer el ridícul amb ballaruques quan no toca apa va és un miserable aprofitat que veu com se li acaba el viure del cuento
AGAINST	sincerament pregunteu qui autoritza les manifestacions feixistes a catalunya pregunteu qui és que no fa el que va comprometres a fer si de veritat sestigués fent la república el govern no hauria permès cap manifestació ultraespanyolista ni de #xusmapol a catalunya
FAVOR	 persones han passat una nit més entre reixes per haver defensat el mandat sorgit de les urnes us reivindiquem cada dia fins a la vostra llibertat #llibertatpresospolítics #llibertatpresespolítiques
FAVOR	us presento una mala bèstia mentidera la declaració de qui manté a la presó els nostres representants polítics i socials
AGAINST	a saber avui per tu demà per mi és així de fastigós el sistema això si són tots molt patriotes i mucho españole i apliquen el sense rubor i amb una rapidesa inusual
NEUTRAL	 ️ap de cerdanyola a barberà gtnord per una topada #equipviari
FAVOR	quin desastre una institució oficial de la república francesa o sigui el consell deparmental dels pirineus orientals penja llaços grocs a la façana de la seva seu #riveraquitameeste
FAVOR	creen un problema votem el dabril per distreurens tot diferint lobjectiu la independència amb gradualitat que se note el efecto sin que se note el cuidado apel·lant la por a lultradreta emocionalitat culpabilitzant als que no segueixin lestrategia
FAVOR	 bona diada a tothom salut i república #diada #joanirealadiagonal #s #llibertatpresospoliticsiexiliats htt
AGAINST	jajaja llavors en quina estadística sha basat el que diu que cada cop són més els indepes en les ganes
FAVOR	la reclama la dimissió de i retreu lactuació dels mossos després del desallotjament de lacampada independentista
AGAINST	 a  dies de les #municipals estem preparats per seguir transformant les ciutats i pobles de catalunya
FAVOR	 i si duem tots el llibres forats amb paper groc #omplimstjaume #s #llibresliures
AGAINST	aute un gegant homenatjat amb tendresa per crònica del concert a lauditori del fòrum
FAVOR	 ekaizer ladvocat de forn ha desmuntat el relat de les acusacions #judiciprocés
AGAINST	aquest matí hem signat el v acord interprofessional de catalunya un pacte necessari que dibuixa i perfila el marc de les relacions laborals al nostre país gràcies als agents implicats per lesforç la voluntat de diàleg i dacord
AGAINST	els nens a barracons pels presos tanquem plantes i hospitals pels presos no paguem la dependència pels presos no pujem lirpf a rendes altes pels presos no donem els diners adjudicats a la violència masclista pels presos no dotem mossos i bombers pels presos
FAVOR	 vídeo interrompen el president del constitucional amb pancartes en favor dels presos polítics
FAVOR	la vicepresidenta participa amb la resta de diputacions a lacte de constitució de la mancomunitat cultural que presideix la consellera i
NEUTRAL	marchena accepta zoido com a testimoni i accepta així la petició de la defensa de no tenia cap sentit fer venir rajoy i sss i no al ministre del ram
AGAINST	he signat la #ilpuniversitats per les expulsades de les universitats públiques per culpa de les taxes abusives i tu has signat segueix a i uneixte per obligar el govern a que compleixi amb el que s´ha aprovat al parlament
FAVOR	visites a les entrades de polítics a la viquipèdia en anglès puigdemont deixa molt enrere la resta inclòs pedro sánchez
FAVOR	no si no volem fabular volem votar per comprovarho els que hi posen pegues per no saberho del cert són vostès
FAVOR	com sempre la mentira del majordom per limitar drets i llibertats i sen riu dels presos politics quina vergonya quina indignitat i ignominia
AGAINST	penso que la possibilitat de prohibir la oposició és massa seductora no em fío del sentit de la responsabilitat dels partits de cap dells un exemple els delictes dodi bona idea amb bona intenció fins que sutilitzen per protegir al rei i a la policía de les crítiques
NEUTRAL	 fora feixistes dels nostres barris
FAVOR	 en directe ️ manuel marchena anuncia que la sala rebutja lús del català ️ resposta de a resposta pròpia de principis del segle xx segueix aquí el que passa al suprem i a lantena de rac #judicirac
AGAINST	 pirates us presentareu a les eleccions generals del #a ho estem votant i el dilluns sabrem el resultat htt
AGAINST	ràdiono nono es jutja la democràcia sino uns fets molt greus explica el jutje
FAVOR	 leurodiputat que va convidar puigdemont i torra denuncia intimidacions via
AGAINST	 los jardines de luxemburgo albert edelfelt
FAVOR	nestic segura que la policia espanyola mossos el al matí ja tindran tancat laccés a la plaça stjaume i el faran el passadís als seus companys si és així proposo fer una acampada davant del parlament i no marxar fins que dimiteixi en bloc el govern de catalunya
FAVOR	qui encara dubti que som una colonia que es pregunti a quin lloc del mon que no sigui una colonia es permetria un homenatge a sadics paramilitars que van colpejar a ciutadans pacifics i desarmats que nomes feien cua per votar
FAVOR	#president la lluita contra lautoritarisme arriba dins les institucions de la ue ha impedit els drets de reunió i dinformació ha pres una decisió ideológica quan ha de ser el president the tots els europeus no només de la dreta més radical
FAVOR	 es reprèn el #judicio amb linterrogatori a joaquim forn #judicio
FAVOR	 roger torrent no renunciarem mai a la facultat dels ciutadans de catalunya de decidir sobre el seu futur tornarem a votar #judicitvcatradio
AGAINST	posem en marxa a la ciutat un projecte que combina la plena integració social de persones amb discapacitat la millora de la seva ocupabilitat i la recuperació de quioscos actualment en desús daquests quioscos a #santandreu
AGAINST	lo de legislar y controlar al govern ya tal
AGAINST	no el trobo a veure si em passas captura i el blocko
FAVOR	i quan ja tenen el passadís obert i els agents a dintre un desgraciat agafa dels cabells a una noia i larrossega mentres ciutadans atemorits li demanen que li deixin treure això es lo que demanava lordre judicial #mamporreros #oct
FAVOR	 epp️concentració contra el judici a la democràcia veniu vestits de negre 
NEUTRAL	duran i lleida retreu als independentistes seva negativa als pressupostos
AGAINST	em parto amb vosaltres formem un bon equip però sou uns cabrons 
FAVOR	ets un bocamoll la carme té molta més dignitat que tu ella va fer el que va dir tu no vas investir el president puigdemont com vareu dir
AGAINST	la gestió de laigua serà pública a #terrassa a partir del i mina hem arribat a un acord molt positiu que permetrà fer el traspàs del servei a la nova epel amb totes les garanties i de la manera més beneficiosa per a la ciutadania
FAVOR	️no et perdis el vídeo amb els millors moments de #bassaacusa avui al tribunal suprem ️@dolorsbassac el referéndum no era un delito porque fue destipificado expresamente en #judicialademocràcia
AGAINST	nou persones entre líders socials i polítics com el meu pare són des de fa més de mesos en situació de presó preventiva el seu delicte convocar un referèndum el discurs danna forn a l#onu
FAVOR	 la ue es una puta vergonya son uns miserables #tajanipuppetoffascism
AGAINST	@jessicalbiach hem intentat fins a última hora que el govern es mogués cap als pressupostos socials que necessitem després duna dècada de retallades sembla que el govern ni governa ni compleix amb els compromisos per això cal que se sotmetin a una qüestió de confiança
NEUTRAL	 convergència pdecat juntsxcat crida
AGAINST	️@malonsocs des de fa dècades espanya té com a valors principals la llibertat la justícia i la igualtat defensem la constitució que ens ha donat anys de creixement social i econòmic i que alguns volen derogar #parlament
FAVOR	sabadell caminades per la llibertat via #independencia #estatpropi
FAVOR	 arrimadas anirà a waterlo però rebutja loferiment de puigdemont de reunirse
FAVOR	m he perdut veure al majordom pel que llegeixo m he estalviat un atac de mala hòstia de collons ha complert amb el seu paper servil mentint si cal no ahà #joacuso #judicifarsa #judicialademocràcia
FAVOR	 #foraxusmapol amb tota la força i la violència no van aturar el referèndum no ho oblidem mai
NEUTRAL	 on es comercialitza la roba daquesta dona valenta
AGAINST	com piular manual per indepes escriviu un tuit coloqueu el dit a lintro refreneu limpuls de prémer la tecla repaseu el codi penal verifiqueu que no podreu ser empresonats pel tuit modifiqueu si cal premeu intro i que sigui el que déu vulgui
FAVOR	 #judicitvcatràdio advocat de marta torrecillas millo shauria de disculpar pel que ha dit al judici
NEUTRAL	 tictac tictac avui a les al vindràs
NEUTRAL	avui es presenta la primera cordinadora pel comerç just i les finances ètiques de catalunya reuneix benvinguda️ #somlacordi #somcomerçjust #somfinancesètiques
