id_str	TWEET	LABEL	CLEAN_x	CLEAN_FULL	LEMMA	LEMMA_CLEAN	part	user_id_str	user_screen_name
11037517483663319e+18	RT @lambda_h: @enoticiescat Ells com sempre amb tot allò que millora el dia a dia de la gent.	AGAINST	sempre allò millora gent	sempre allò millora dia dia gent	sempre allò millorar dia dia gent	sempre allo millorar gent	train	9.864738238716232e+17	JMen1992
11040722639624233e+18	RT @AMatumatu: @JaumeNollaiMart Ha dit la veritat. Quin es el problema?	AGAINST	veritat quin problema	dit veritat quin problema	dir veritat quin problema	veritat quin problema	train	2748823620.0	CohenCristina
1102878773714796544	@nuriajomba Que diu Grande Marlaska que @zoidoJI tenia un tirador de cruzcampo al despatg de.ministeri quina colla de malparits ,marxem ja i q es paguin ells mateixos les seves merdes #JudiciFarsa #JoAcuso https://t.co/gTsULUOn1a	FAVOR	grande marlaska tenia tirador cruzcampo despatg deministeri quina colla malparits marxem paguin mateixos merdes #judicifarsa #joacuso	diu grande marlaska tenia tirador cruzcampo despatg deministeri quina colla malparits marxem q paguin mateixos merdes #judicifarsa #joacuso	dir grande marlaska tenir tirador cruzcampo despatg deministeri quin collar malparit marxar q pagar mateix merda #judicifarsa #joacuso	grande marlaska tenir tirador cruzcampo despatg deministeri quin collar malparit marxar pagar mateix merda #judicifarsa #joacuso	train	4756443322	aredondo71
11036605850681795e+18	@EnricMillo @3gerardpique Denúncielo Sr Millo!  Gràcies per la seva feina, els catalans li devem molt!  #GolpistasAPrisión  #155YaCataluña  #28AVotaCambio	AGAINST	denúncielo millo gràcies feina catalans devem #golpistasaprisión #yacataluña #avotacambio	denúncielo sr millo gràcies feina catalans devem #golpistasaprisión #yacataluña #avotacambio	denúncielo senyor millo gràcia feina català deure #golpistasaprisión #yacataluña #avotacambio	denuncielo senyor millo gracia feina catala deure #golpistasaprision #yacataluña #avotacambio	train	1.0199806856778793e+18	Jomateixapunt
10979916426221855e+18	@VictorCR1970 @IsabelcastroG Digues qui es per blocar-lo jo també 🤗	AGAINST	digues blocarlo també	digues blocarlo també	dir blocarlo també	blocarlo tambe	train	9.395879502785987e+17	AdvisorRuben
11025177396824515e+18	RT @BestiolaAnabel: Amb una talla 100-E de sostenidor.. quina conselleria em donaríeu? 👙🤔🤣🤣 https://t.co/yjnKEjOlLE	AGAINST	talla e sostenidor quina conselleria donaríeu	talla e sostenidor quina conselleria donaríeu	tallar e sostenidor quin conselleria donar	tallar sostenidor quin conselleria donar	train	2799822742.0	ilusoaluso
1046355679441633280	RT @krutx: #MiquelBuchdimissió @KRLS senyor President si us plau fora el govern. Eleccions @cupnacional i fem ja la RepubliKat	FAVOR	#miquelbuchdimissió senyor president plau govern eleccions republikat	#miquelbuchdimissió senyor president plau govern eleccions fem republikat	#miquelbuchdimissió senyor president plaure governar elecció fer republikat	#miquelbuchdimissio senyor president plaure governar eleccio republikat	train	181679209	albert_orta
10929363532334121e+18	@AlfredBosch @govern Això d'evitar pronunciar-se sobre Veneçuela pq no som independents és moooolt d'autonomista. No anem bé.	AGAINST	això evitar pronunciarse veneçuela independents autonomista anem	això evitar pronunciarse veneçuela pq independents és autonomista anem bé	això evitar pronunciarse veneçuela pq independent ser autonomista anar bé	aixo evitar pronunciarse veneçuela independent autonomista anar	train	16651466.0	ecastellet
1103115800620294144	RT @barbiemustbedie: Jo encara no entenc com amb la pluja i el #fairy no es va fer cap festa de l’escuma el #1O	FAVOR	entenc pluja #fairy festa escuma	entenc pluja #fairy festa escuma #o	entendre pluja #fairy festa escumar #o	entendre pluja #fairy festa escumar	train	903270802694557700	rosarosaerosa4
10931249078216173e+18	@mlasalas @elnacionalcat Quin fàstic de gent.	AGAINST	quin fàstic gent	quin fàstic gent	quin fàstic gent	quin fastic gent	train	16651466.0	ecastellet
1043521651047043072	@BeatrizTalegon @salvadorcardus Per a mi és construir un país pròsper i lliure i net i progressista per a tothom i solidari amb tohom. No som millors que ningú però sí que és possible fer un país millor que l'Espanya actual i crec que en serem capaços. Si no en fóssim capaços la independència seria un fracàs.	FAVOR	construir país pròsper lliure progressista tothom solidari tohom millors però possible país millor espanya actual crec capaços fóssim capaços independència seria fracàs	és construir país pròsper lliure net progressista tothom solidari tohom millors però sí és possible país millor espanya actual crec capaços fóssim capaços independència seria fracàs	ser construir pair pròsper lliurar net progressista tothom solidari tohom millor però sí ser possible pair millorar espanya actual creure capaç ser capaç independència seriar fracassar	construir pair prosper lliurar progressista tothom solidari tohom millor pero possible pair millorar espanya actual creure capaç capaç independencia seriar fracassar	train	371653478	jormarcom
1103375158453116929	M'estreno com a articulista a @ElTemps_cat. I ho faig recordant que els presos polítics catalans no són els únics presos polítics d'Europa.  https://t.co/inaA20shik	FAVOR	mestreno aiculista faig recordant presos polítics catalans únics presos polítics europa	mestreno aiculista faig recordant presos polítics catalans són únics presos polítics europa	mestreno aiculista fer recordar pres polític català ser únic pres polític europa	mestreno aiculista recordar pres politic catala unic pres politic europa	train	121744998	jordisalvia
1103686624645398530	@EnricMillo @adrianahm1971 @PujolBonell @guardiacivil Però les imatges estan a la causa del TS o encara les estan muntant? #LaTrampaDelFairy	FAVOR	però imatges causa muntant #latrampadelfairy	però imatges causa ts muntant #latrampadelfairy	però imatge causar ts muntar #latrampadelfairy	pero imatge causar muntar #latrampadelfairy	train	292441966	aracegea
11026497121743462e+18	@LauraBorras @MonDiari @QuimquimtorraiPla ¿Y qué es sentirse catalán para Vd Sra Borràs?	AGAINST	sentirse catalán para borràs	y qué sentirse catalán para vd sra borràs	y qué sentirse catalán parar vd senyora borràs	sentirse catalan parar senyora borras	train	9.145364686217912e+17	Chania43447203
11025300465379451e+18	@quatregatstv3 S’ha de ser molt fdp per recolzar a un tio q, després d’assassinar a uns polítics, digui q fan falta més gent com ells. Teniu el cap tan a dins de la galleda q sou incapaços de veure el vostro propi cinisme vomitiu. Definitivament, els indepes us heu quedat ben sols en això.	AGAINST	s’ha recolzar després assassinar polítics digui falta gent teniu galleda incapaços veure vostro propi cinisme vomitiu definitivament indepes quedat això	s’ha fdp recolzar tio q després assassinar polítics digui q fan falta més gent teniu galleda q incapaços veure vostro propi cinisme vomitiu definitivament indepes quedat això	s’ha fdp recolzar tio q després assassinar polític dir q fer faltar més gent tenir galleda q incapaç veure vostro propi cinisme vomitiu definitivament indepes quedar això	s’ha recolzar despres assassinar politic faltar gent tenir galleda incapaç veure vostro propi cinisme vomitiu definitivament indepes quedar aixo	train	68819932.0	Kerubbin
1097571203445899264	DIRECTE 📡 | Puigdemont:  La meva presència no havia estat mai un problema de seguretat .  El posicionament de Tajani es demofòbic .  Demano a tots els diputats que obrin els ulls i actuïn com a demòcrates .  Les fronteres no són eternes   https://t.co/vIszeF5Mqd https://t.co/orkjAHyvSx	FAVOR	directe puigdemont presència problema seguretat posicionament tajani demofòbic demano diputats obrin ulls actuïn demòcrates fronteres eternes	directe  puigdemont presència problema seguretat posicionament tajani demofòbic demano diputats obrin ulls actuïn demòcrates fronteres són eternes	directe puigdemont presència problema seguretat posicionament tajani demofòbic demanar diputat obrir ull actuar demòcrata frontera ser etern	directe puigdemont presencia problema seguretat posicionament tajani demofobic demanar diputat obrir actuar democrata frontera etern	train	906623391419039745	MManyoses
10761303982273495e+18	"📻 @Lroldansu ""No hi ha res que justifiqui les accions violentes dels CDR. Sánchez es reuneix amb Torra com si a Catalunya no passés res. La irresponsabilitat dels partits independentistes és molt gran perquè no han condemnat la violència dels CDR"" @radio4_rne https://t.co/oUIESvIMkJ"	AGAINST	justifiqui accions violentes sánchez reuneix torra catalunya passés irresponsabilitat paits independentistes gran condemnat violència	justifiqui accions violentes cdr sánchez reuneix torra catalunya passés irresponsabilitat paits independentistes és gran condemnat violència cdr	justificar acció violentar cdr sánchez reunir torra catalunya passar irresponsabilitat paits independentista ser granar condemnar violència cdr	justificar accio violentar sanchez reunir torra catalunya passar irresponsabilitat paits independentista granar condemnar violencia	train	2785536912.0	CiutadansCs
1039457840136630272	@Marta_catalonia Jo creia que el dia que vam votar un 80% dels catalans aquest mantra ja no funcionava... pfffff pesadets amb el tema	FAVOR	creia votar catalans mantra funcionava pesadets tema	creia dia votar catalans mantra funcionava pf pesadets tema	creure dia votar català mantra funcionar pf pesadets témer	creure votar catala mantra funcionar pesadets temer	train	251278150	evabynuva
10464015178955244e+18	Obren el cap a la teva àvia, rebenten ulls, quasi envien a una persona a l'altre barri, destrossen l'escola del teu fill, assenyalen els nostres professors, però els processistes diuen que lo d'avui és un error.  No, noi no, d'això se'n diu DIGNITAT que és el què us falta a molts	AGAINST	obren àvia rebenten ulls envien persona barri destrossen escola fill assenyalen professors però processistes diuen error això dignitat falta	obren àvia rebenten ulls envien persona barri destrossen escola fill assenyalen professors però processistes diuen és error noi això sen diu dignitat és falta	obrir àvia rebentar ull enviar persona barrar destrossar escolar fill assenyalar professor però processistes dir ser error noi això sen dir dignitat ser faltar	obrir avia rebentar enviar persona barrar destrossar escolar fill assenyalar professor pero processistes error aixo dignitat faltar	train	8.578559282590147e+17	elenacardona222
11029340965720228e+18	@unprecisionman @jordisalvia Quan l'advocat preguntava sobre certes contradiccions d'un incident concret q havia explicat el Millo, el jutge ha dit q això no era rellevant per la causa	AGAINST	advocat preguntava cees contradiccions incident concret explicat millo jutge això rellevant causa	advocat preguntava cees contradiccions incident concret q explicat millo jutge dit q això rellevant causa	advocar preguntar cees contradicció incident concretar q explicar millo jutjar dir q això rellevar causar	advocar preguntar cees contradiccio incident concretar explicar millo jutjar aixo rellevar causar	train	245693697.0	totenvelez
10961255294917592e+18	@anna_arque Exacte ho has deixat molt clar	AGAINST	exacte deixat clar	exacte deixat clar	exacte deixatar clar	exacte deixatar clar	train	9.395879502785985e+17	AdvisorRuben
1097965674993983493	El currículum del @raulromeva a favor de la pau i dels drets fonamentals hauria de fer caure de cul a tota aquesta colla de la toga del TS @FreeRomeva #santcugat #JudiciALaDemocràcia https://t.co/8KFM23wGH8	FAVOR	currículum favor drets fonamentals caure colla toga #santcugat #judicialademocràcia	currículum favor pau drets fonamentals caure cul colla toga ts #santcugat #judicialademocràcia	currículum favor pau dret fonamental caure cular collar toga ts #santcugat #judicialademocràcia	curriculum favor dret fonamental caure cular collar toga #santcugat #judicialademocracia	train	887315982393495552	gloriaA12393251
