LABEL	preprocessing_B
AGAINST	en el juicio gabriel rufián declaró que el hecho de que la secretaria judicial saliese por el tejado era una fake news hoy tuitea esto habrá que recordar el art del código penal #juiciodelproces
AGAINST	has dicho cup no trasgiverses lo dicho y si no has entendido que erc ya no es independentista es que sigues poco el juicio y menos la sociedad catalana
AGAINST	es tan vergonzoso el discurso de la vicepresidenta igual que el ególatra sánchez te deja sin palabras no se puede con tanta demagogia y eufemismos basta de tomar el pelo los ciudadanos catalanes constitucionalistas lucharemos por nuestros derechos
FAVOR	no hablábamos de esto sino de si debía votar todo el estado o no despistas porque sabes que no no es cierto lo de quebec el primer referéndum fue alegal pero el estado miró hacia otro lado y lo permitio
FAVOR	obvio y hablando de trios el tripaito politico es el causante de la formalidad institucional ahora golpista explicita
AGAINST	 relator te mientes hasta a ti mismo escúchate sánchez cínico #sanchezdimisión #eleccionesgeneralesya
AGAINST	hoy hace años eta asesinó a mi padre ni olvido ni perdono mi padre si tuvo justicia y sus asesinos fueron condenados pero hoy existen casos aún sin justicia@sanchezcastejon traiciona a las victimas acerca a los presos de eta y no pide colaboración con la justicia
FAVOR	andrea levy solo vamos a pactar con partidos que respeten el marco legal pues empezad con respetar vosotros mismo la ley que no tenéis ni la sede pagada legalmente #objetivoelecciones
FAVOR	el único referéndum que será viable es aquel en el que pueda escogerse entre la oferta que hagan y la independencia es evidente que cuanto más buena sea su oferta menos bazas tendremos la opción independentista para ganar
AGAINST	la abadía de montserrat no solo es el lugar sagrado del nacionalismo catalàn sino también lugar de escándalo por casos gravísimos de pederastia
AGAINST	 #nohablesenminombre yo también soy mujer y no quiero que criminalicen a mi hijo  las mujeres de la #españaviva  dicen no a la huelga del feminismo supremacista 
AGAINST	carrizosa riñe a scc el no se tendría que haber levantado nunca vía
AGAINST	o sea para q yo lo entienda el psoe que ha pactado con chavistas golpistas nacionalistas y filoetarras representa el centro y la moderación vale
FAVOR	es muy bonito lo que dices pero no hay un solo argumento lógico que diga que en un estado nuevo todo esto vaya a suceder y teniendo en cuenta que los políticos que lo harán son los mismos que han estado los últimos años gobernando perdóname q dude de sus buenas intenciones
NONE	mercedes milá ya tiene fecha para su regreso con scott y milá en # vía
FAVOR	 nada que decir del ataque a la sede de la cup villacis la grandeza de los políticos catalanes hoy e
NONE	qualquer cara que ama ted mosby já sei que não vale nada e acha que o mundo deve algo a ele por não ser explicitamente babaca
FAVOR	junqueras fui a la concentración de la conselleria de economía no me habían notificado que se harían cacheos el juez me debió considerar sospechoso #juicioproces
NONE	 vinícius jr saiu de campo sentindo muitas dores e chorando esperamos que não seja nada grave força garoto
NONE	 juicio procés millo asegura que policías cayeron el #o en la trampa del fairy
NONE	oriol junqueras candidato de la alianza europea de partidos independentistas
FAVOR	la generalitat quiso orillar el delito de malversación en el referéndum usando a figuras ajenas a la administración como xavier vendrell ex de erc
NONE	 ese es el diálogo de maduro lleven el mensaje a toda europa
NONE	directo yo vi violencia claro que sí la que ejercieron los cuerpos de seguridad del estado esa actuación policial es una mancha muy grande en la historia de la democracia española
AGAINST	 mal le va a la televisión pública asaltada por la extrema izquierda y los independentistas
AGAINST	 si sánchez no escucha en las instituciones nos escuchará en la calle #stopsánchezf
FAVOR	venezuela terroristas reclamando derechos humanos millonarios luchando contra la pobreza golpistas defendiendo la democracia corruptos pidiendo amnistías así actuó la oposición golpista venezolana los últimos añoscócteles molotov y disparos para asesinar a ciudadanos
FAVOR	pérez de los cobos explica #judiciproces que l actuació dels mossos va ser passivaque van permetre les votacionsque no pudieron cerrar colegios por que la gente a las de la mañana ya estaba allí organizadadoncs sísom així som collonuts  #herotrapero #farsajudici 
AGAINST	así es la burguesía y las grandes fortunas son los golpistas los que están en la cárcel sirven como escudo a estos a cambio les dejan repartirse el dinero público y que a su vez utilicen de escudo al populacho ignorante los tres grupos se necesitan entre si
AGAINST	seamos inteligentes un sería nefasto y lo único que haría es crear independentismo por doquier mrajoy fue una máquina de crearlos no tropecemos en la misma piedra dialogodialogo y mas dialogo
NONE	piensa tomar medidas con los referentes de su espacio político perro pintado de verde fuente el tucumáno
AGAINST	sirva también para los independentistas que no están del todo perdidos y a los que les queda alguna neurona que se puede recuperar la liga norte y el independentismo catalán son mucho más que relaciones esporádicas
FAVOR	fíjate inés arrimadas que soy catalán y no soy independentista pero no me apetece nada que me defienda nadie que haya pactado ni recibido votos de fascistas #ciudadanos #podemos #sisepuede #catalunya #cataluña #españa #pp #psoe #republica
AGAINST	lamentablemente los independentistas votan junto a la derecha tumbar unos #pgeparaunpaísmejor presupuestos sociales que también beneficiaban a #catalunya y su gente su prioridad no son las personas son las banderas triste porque abren la puerta a vox y malogran el diálogo
FAVOR	es la ue una democracia a sí pero con graves problemas y disfunciones b no es una plutocracia en manos de burócratas corruptos al servicio de la banca y la oligarquía c sí por supuesto
NONE	 a cara dele queria morre
NONE	 sólo un tercio de los consultados apuesta por aplicar el artículo para resolver el conflicto
FAVOR	pues hay un vídeo por twitter mostrando el ultimo fragmento sin sonido diciendo que simula un tiro a una indepe por favor no hagamos como ellos o yo me retiro
FAVOR	el juicio de la vergüenza les va a salir por la culata esta pantomima hará crecer al independentismo y cuando acabe incluso será independentista
NONE	arrimadas con rivera en madrid mientras sigue en el aire si será diputada
FAVOR	interesante hilo de hay que verlo orgullo de movimiento el de los pensionistas por unas #pensionesdignas #gobiernequiengobierne
NONE	roger torrent president del parlament nunca renunciaremos a decidir nuestro futuro volveremos a votar #judicitvcatràdio
FAVOR	a mi sobran los corruptos los ultras los intolerantes y los machistas violadores y maltratadores amigos no cabemos todos en democracia
AGAINST	hoy es un día importante para el constitucionalismo firmamos con un acuerdo de colaboración navarra no es apéndice ni anexo de nada ni de nadie ocupa un papel fundamental en la transición y en la defensa de la constitución forma parte indisociable de españa
NONE	ciudadanos sopesa que arrimadas concurra a las generales
AGAINST	aquí las alegres comadres de windsor de cuchipanda poniéndose ciegos de canapéses donde dije digo digo diego y así todo #eleccionesvotoderechas
FAVOR	tv reconoce por primera vez que la declaración de independencia fue fake
FAVOR	nuevo pasteleo en la justicia españolajusticia q debe juzgar a nuestras amigas y compañerasdonde está el derecho a un juez imparcial la polémica nueva comisión de servicios de la juez armas vía #judiciaalademocràcia
NONE	 esse cara tá claramente vivendo em enquanto a gnt mal sabe amarrarar o cadarço
AGAINST	no se puede dejar barcelona en manos de separatistas y populistas ️
AGAINST	 si estas de acuerdo en la unidad de españala constitución y la igualdad entre españoles #siguemeytesigovox #eleccionesvotoderechas #españaviva
AGAINST	lo de búsqueda de diálogo no me liga era evidente que el estado nunca aceptaría un referéndum de autodeterminación millo lo ha dejado claro
FAVOR	el programa de hizo hace años un a manera de reportaje sobre el f una supuesta trama en la que la intentona golpista era solo una ficción urdida para reforzar al rey juan carlos y consolidar la democracia una supuesta trama
AGAINST	en éste hacen una foto a cada niño de un colegio de venezuela con el mismo plato de comida que se van pasando unos a otros utilizar a los niños para fines tan mezquinos es detestable los métodos de maduro y separatistas son muy similares
AGAINST	ojalá entrevistas en las cuales los políticos estuvieran obligados a contestar a las preguntas o a no contestarlas pero sin derecho a contestar lo que les saliera del orto
FAVOR	estas fotos están tomada el de sept de ante la conselleria deconomia de bcn este es el ambiente de miedo violencia tensión que según la secretaria judicial montse del toro se respiraba y del cual pidió huir en helicóptero #judicifarsa #nolesdaunpoquitodevergüenza
NONE	el líder opositor acude al concierto venezuela aid live en suelo colombiano pese a la prohibición de abandonar el país
NONE	directo nosotros nos basamos en un principio democrático que consiste en que como en la constitución española no hay nada que prohíba el referéndum de autodeterminación es cuestión de voluntad política poder llevarlo a cabo
AGAINST	la tormenta perfecta es ada colau en la alcaldía se ha cargado bcn quim torra en la generalitat ha enloquecido y desvirtuado la política catalana zpedro en el gobierno de españa todo el día en el falcon y sin pantalones para que los indepes le hagan lo que quieran
