LABEL	preprocessing_B
AGAINST	️@dmodold ara a qualsevol peatonalització li diuen superilla hi ha moltes maneres i més flexibles per pacificar el trànsit i reduirlo però lexperiència ens demostra q la peatonalització acaba amb el comerç tradicional
AGAINST	ahir va fer anys que el meu pare amb va creuar el coll dares ahir va ser també un dia nefast pel futur de catalunya no puc deixar de preguntarme perquè els que ens manen son tan curts de mires ho devem ser potser tots com si no sabéssim el pa que shi dona
NONE	la comissària europea de la competència justifica el veto a la fusió dalstom i siemens dient que shauria traduït en un augment dels preus per als consumidors
AGAINST	els han tombat solets a cagar a la via
NONE	en totes les actuacions de la policia i de la guàrdia civil es prioritzava la convivència abans que leficàcia policial josé antonio nieto exsecretari destat de seguretat #judicitvcatràdio
NONE	això significa trair espanya diu el portaveu del pp al senat sobre la figura dun cordinador que pugui prendre nota en les negociacions entre els governs català i espanyol
AGAINST	tot el meu suport sr millo ja sabem que apart de apujarse el sou i difondre fake news no fa gaire cosa més
AGAINST	 sens dubte aquesta és la millor
AGAINST	montse blanes #perqueapostem la situació dabandonament afecta des de la globalitat no en un moment els moments delicats son les transicions
AGAINST	la segona et faig un resum de que passa quant dius a la cara les veritats
FAVOR	 romeva explica que lestatut de catalunya obliga a la generalitat a fer acció exterior #judicio
NONE	em va fer un pessic a la galta laura campos lalcaldessa de montcada i reixac explica gestos de paternalisme per part de companys polítics #m
AGAINST	passar de lesmena a la totalitat a mesures concretes contra la #segregacióescolar perquè empobreix leducació i les experiències i trajectòries vitals dels nostres infants cal el pacte bon article d
AGAINST	almenys té algo més de memòria o saben millor el que estàn fent que tota aquesta colla de màrtirs que sembla no senteraven de res del que passava
FAVOR	i fins a assolir lobjectiu desitjat la llibertat i la independència executiva nacional de solidaritat catalana per la independència barcelona de gener de molts pensen altres parlen però pocs actuen
NONE	 catalunya és la regió europea que més recursos atreu per a la innovació de les pimes #catalunyaenpositiu
FAVOR	 miquel bruch qui tè ça competència dels mossos si es autonòmica desobediència i no
AGAINST	el melero es un crack possant contra les cordes als mentirosos #judicidelavergonya
AGAINST	 tu dónali un càrrec de € a un idiota posali un llacet i veuràs la cara fa
NONE	investiguen la difusió de fotos i dades de la secretària judicial del s
AGAINST	 #últimahora la fiscalia no investigarà el rei joan carles per les gravacions de corinna
AGAINST	tot allò que diguin els polítics que faran ho han de fer amb el terme eixamplar per bandera ja no anirem enlloc ens manté estancats cal facilitar al màxim laparició de nous lideratges en jordi cuixart és lúnic que em representa #faqstherealtv
AGAINST	no existiria sense lhumor daquestes grandíssimes quatre actrius el gag és genial
AGAINST	la #xenofòbia l#etnicisme i el #supremacisme del president de la #generalitat de #catalunya quim #torra no és una excepció malauradament bona part del moviment #independentista comparteix les seves opinions
FAVOR	vaig defensar la formació de govern està escrit no pel que es pot construir des duna generalitat anèmica i intervinguda sinó pel que es pot destruir des de la generalitat si cau en mans de lespanyolisme per exemple tv en mans dalbert rivera
NONE	nou cas destudi #anarxiusida  a partir davui lexposició examina lentrada del vih a barcelona que troba en el consum dheroïna una via de propagació mortal això dona pas a un entramat destigmatització desatenció control i invisibilització ️
FAVOR	#president els ideals que hem defensat sempre els seguirem defensant fins a les últimes conseqüències
NONE	josé antonio nieto exsecretari destat de seguretat em consta que hi va haver crides fins i tot per televisió per evitar lactuació policial hi havia gent que va actuar amb mala fe contra els agents #judicitvcatràdio
FAVOR	 ara participa a la tertúlia sobre el #s del pots seguirho en directe a
FAVOR	això del cartell del vuelve del pablo iglesias és desternillante perquè tants poletologoscomplutenses i comunicació política i polles per fer una cagada tant evidentíssima
AGAINST	trencar un diàleg polític a catalunya és el menys barceloní que hi ha pedro ha demostrat coratge i il·lusió no shan aprovat uns pressuposts que eren bons per catalunya i per barcelona
FAVOR	un magistrat dextremadura volen propiciar una guerra i que corri la sang donat que si no és amb la violència i la mort mai imposaran les seves tesis igual que eta i pretenen que pensem que vivim en una democràcia amb separació de poders
FAVOR	unilateralitat i defensa de la nostra independència nacional i de les nostres institucions absolutament tots si no sou algun subnormal puigbeliver o fanboy derc sense pagueta sabeu que aquest és lúnic camí per tota la resta incloses aturades de merda amb mi no hi compteu
AGAINST	jo parlo damer és el cas que ens centra i tot això que dius ho veig fer a partits indepes
AGAINST	 en mayo volvéis a votar a 
FAVOR	 primer el #fairy i ara #ajax quin dia
NONE	elisenda alamany deixa el grup dels comuns però no aclareix si abandona lescó
NONE	una investigadora del barcelona supercomputing center lidera un estudi que accelera la identificació de gens relacionats amb el càncer
FAVOR	no en deixarem passar ni una perquè no són fets aïllats i cal denunciar cada una daquestes agressions organitzem la resposta antifeixista que no quedin impunes al feixisme no sel discuteix sel combat tot el suport a en xavi company de militància de
FAVOR	els militants de marxaven cap a casa quan de cop es van trobar amb persones encaputxades amb ganivets i equipats amb escala i cordinats amb walkies que treien consignes per la llibertat dels presos fet que els joves van recriminar i evitar
FAVOR	pedro sánchez president despanya afirma que no pensa negociar amb la majoria parlamentària a catalunya ja que només representen a una minoria diu que no valorarà lexistència de presos polítics i prioritza les relacions amb aràbia saudita
AGAINST	qui és aquí el censurador quanta hipocresía us dediqueu a boicotejar els actes pacífics de vox llenceu pedres merda petardos els increpeu crideu que no en deixareu ni un de viu però els dultra són ells vinga ja no enganyeu a ningú
NONE	 queda tanta feina per fer encarai més si la volem considerar i fer escoltantnos en complicitat sumant en equip amb aquells que escolten i es posen al costat educant 
NONE	 per aquestes coses cal el de març i cal feminisme cada dia perquè el masclisme i la lgtbfòbia són una realitat
AGAINST	 molt content que jo sóc dun paisatge hagi superat les reproduccions a youtube tot gràcies a vosaltres 
FAVOR	levy del paramo rivera girauta montserrat arrimadas sánchez camacho pp i cs utilitzen catalunya per les seves aspiracions personals ferse la víctima demostrar catalanofòbia fa q libex et pagui un xalet a madriz no torneu allà sereu mes feliços i nosaltres també
AGAINST	gracies presentarem coperativa ciutadana de dades per la recerca en salut i la llicençia salus comon god amb les cinc garanties que ens han dit els ciutadans
AGAINST	️@carinamejias aquesta legislatura estava acabada el govern de sánchez és absolutament dèbil i depenent dels partits separatistes tot el que deien que volien dialogar és una farsa només volen parlar de lindependència i avui ha quedat demostrat
AGAINST	estic totalment dacord amb tu i no sóc independentista però es tracta de construir un nou estat per fugir del estat que suposadament testà oprimint per la llibertat i la democràcia no per començar amb una dictadura supremacista per gent com aquesta jo no sóc indepe
FAVOR	amb tot el respecteell a perdut lull per un referéndum vinculant que que vam votar y guanyar tambe sou complices de la perdua de lull del roger per no implementar el resultatell esta fotut y tota la clase politica cobran la pagueta
AGAINST	exigeixo al del senyor que cesi imediatament a del càrrec de conseller dinterior com a conseqüència duna brutal actuació dels mossos sota el seu comandament #omplimstjaume #buchdimissio #sep
FAVOR	ai doncs a mi q voleu q us digui q ningú em dongui lliçons qui vulgui votar #a que voti i qui no vulgui molt bé q van junts perfecte q no hi van també q potser no tenim tots opinió propia ara aquí sií q crido q és ensenyar les dents
FAVOR	 una europa de borratxos i feixistes no és l´europa que volem les catalanes #tajanipuppetoffascism #fvagageneral
AGAINST	cs és un partit coherent hem firmat la declaració dels ddhh i els drets religiosos en canvi el govern municipal és incapaç de signar una declaració per condemnar la dictadura de maduro i la vulneració dels ddhh a veneçuela
FAVOR	#llibeats la polèmica entrega del diploma es va fer l de maig de a la caserna de sant andreu de la barca durant els actes de celebració del è aniversari de la guàrdia civil
AGAINST	no hi ha guerres per la democràcia ho són pels recursos perquè les elits locals i globals no volen q daltres que no siguin elles en tinguin el control un article fet amb en i #noenminombre #noalaguerra #yonoreconozcoagolpistas
NONE	gabriel rufián serà la cara visible de la candidatura derc el a encapçalada per junqueras segons ha explicat la portaveu del partit marta vilalta
AGAINST	és matemàtic quan els seus companys a la presó tenen vent a favor fan aquest tipus de declaracions inclús en ple judici no és impossible que toni comín hagi de respondre un dia davant dun jutge veurem què passa llavors
NONE	shamima begum viure a síria amb estat islàmic mha canviat la vida no men penedeixo és el cas de lestudiant britànica que reclama ara des dun camp de refugiats ser repatriada al regne unit retorns que incomoden europa 
